gene1	gene2	similarity	module1	module2	PPI	gene1_Col_nlp20_180_lfc	gene2_Col_nlp20_180_lfc
AT1G30755	AT4G23215	0.4224048817356753	turquoise	turquoise		3.28908124408455	3.85230335300501
AT1G30755	AT4G23220	0.44565094421870366	turquoise	turquoise		3.28908124408455	2.68227018826713
AT1G30755	AT4G23270	0.431495359240525	turquoise	turquoise		3.28908124408455	1.5122491181628
AT1G30755	AT4G23271	0.4133055286278863	turquoise	turquoise		3.28908124408455	1.93151867345898
AT1G30755	AT4G23320	0.42195058490294873	turquoise	turquoise		3.28908124408455	2.55222185558643
AT1G30755	AT4G25350	0.432268142935361	turquoise	turquoise		3.28908124408455	0.0349385651119822
AT1G30755	AT4G26120	0.4049767834567462	turquoise	turquoise		3.28908124408455	2.32713248304206
AT1G30755	AT4G29050	0.4094514035528933	turquoise	turquoise		3.28908124408455	1.7063300034385
AT1G30755	AT4G30210	0.4033410014347088	turquoise	turquoise		3.28908124408455	2.62793492917391
AT1G30755	AT4G30350	0.4297066681395408	turquoise	turquoise		3.28908124408455	1.08459111599793
AT1G30755	AT4G33050	0.4436274221876527	turquoise	turquoise		3.28908124408455	3.81878579601829
AT1G30755	AT4G35180	0.4153203731674315	turquoise	turquoise		3.28908124408455	3.6098725411976
AT1G30755	AT4G36150	0.4132996082808109	turquoise	turquoise		3.28908124408455	1.40421164047468
AT1G30755	AT4G37370	0.40652083831241476	turquoise	turquoise		3.28908124408455	4.86618995894797
AT1G30755	AT4G37640	0.4418209934926797	turquoise	turquoise		3.28908124408455	1.86281115222139
AT1G30755	AT4G38550	0.43836984072470486	turquoise	turquoise		3.28908124408455	2.04864520702235
AT1G30755	AT4G38560	0.42680715337946673	turquoise	turquoise		3.28908124408455	2.43034861792941
AT1G30755	AT4G39830	0.4499137430511218	turquoise	turquoise		3.28908124408455	3.0048368503446
AT1G30755	AT4G39890	0.4227744409361092	turquoise	turquoise		3.28908124408455	2.44780081595259
AT1G30755	AT4G40020	0.42876459747472595	turquoise	turquoise		3.28908124408455	3.03082767119067
AT1G30755	AT5G01100	0.4084649085590206	turquoise	turquoise		3.28908124408455	2.45051085900351
AT1G30755	AT5G01540	0.415839284403388	turquoise	turquoise		3.28908124408455	2.32643896472625
AT1G30755	AT5G01550	0.4417468781421611	turquoise	turquoise		3.28908124408455	3.40034041218849
AT1G30755	AT5G01950	0.4407069558808465	turquoise	turquoise		3.28908124408455	2.04094310350076
AT1G30755	AT5G03390	0.406363935461129	turquoise	turquoise		3.28908124408455	1.95428030977265
AT1G30755	AT5G05190	0.413721117457856	turquoise	turquoise		3.28908124408455	0.748660969488528
AT1G30755	AT5G09800	0.41201740300928463	turquoise	turquoise		3.28908124408455	3.92120656425262
AT1G30755	AT5G19230	0.4152738726824666	turquoise	turquoise		3.28908124408455	2.81550951297015
AT1G30755	AT5G22530	0.44843712513895945	turquoise	turquoise		3.28908124408455	4.09079942326741
AT1G30755	AT5G25250	0.4215018085491553	turquoise	turquoise		3.28908124408455	3.80582891251358
AT1G30755	AT5G25910	0.4370555233033284	turquoise	turquoise		3.28908124408455	2.4407417276953
AT1G30755	AT5G25930	0.4447146629857998	turquoise	turquoise		3.28908124408455	3.91024412556205
AT1G30755	AT5G36925	0.4112413903597068	turquoise	turquoise		3.28908124408455	2.27446483473336
AT1G30755	AT5G38310	0.4179643545673162	turquoise	turquoise		3.28908124408455	3.95576862336185
AT1G30755	AT5G39000	0.4336554545149691	turquoise	turquoise		3.28908124408455	1.60420857645798
AT1G30755	AT5G39020	0.4205788117178687	turquoise	turquoise		3.28908124408455	2.30531971211855
AT1G30755	AT5G39580	0.4094481320573649	turquoise	turquoise		3.28908124408455	3.45763953776186
AT1G30755	AT5G41680	0.41651214015513693	turquoise	turquoise		3.28908124408455	2.82731520586859
AT1G30755	AT5G42010	0.43035060678341464	turquoise	turquoise		3.28908124408455	2.38845098973234
AT1G30755	AT5G44290	0.41577864809825416	turquoise	turquoise		3.28908124408455	0.992024363741136
AT1G30755	AT5G44568	0.41487239146248567	turquoise	turquoise		3.28908124408455	2.18110198548553
AT1G30755	AT5G44585	0.4188480503550654	turquoise	turquoise		3.28908124408455	1.10870133226107
AT1G30755	AT5G44910	0.434765943627725	turquoise	turquoise		3.28908124408455	1.14706339097549
AT1G30755	AT5G48530	0.4494876621259871	turquoise	turquoise		3.28908124408455	2.55073816169472
AT1G30755	AT5G48540	0.4456671384127919	turquoise	turquoise		3.28908124408455	3.4642567964377
AT1G30755	AT5G48657	0.418158501452328	turquoise	turquoise		3.28908124408455	2.84892112749673
AT1G30755	AT5G54710	0.4322041637268719	turquoise	turquoise		3.28908124408455	1.48973818488264
AT1G30755	AT5G54860	0.4453513546234299	turquoise	turquoise		3.28908124408455	2.55754853478588
AT1G30755	AT5G56960	0.43599639111941574	turquoise	turquoise		3.28908124408455	6.04598515544402
AT1G30755	AT5G57220	0.4367280017733311	turquoise	turquoise		3.28908124408455	5.23831684325569
AT1G30755	AT5G58940	0.4493526416286354	turquoise	turquoise		3.28908124408455	2.52295272640902
AT1G30755	AT5G60900	0.43428613031512553	turquoise	turquoise		3.28908124408455	3.83545395192317
AT1G30755	AT5G61210	0.415007165897213	turquoise	turquoise		3.28908124408455	1.74519194714091
AT1G30755	AT5G61560	0.4440416400810043	turquoise	turquoise		3.28908124408455	2.13140054073466
AT1G30755	AT5G65600	0.44124717649026723	turquoise	turquoise		3.28908124408455	4.82436583941746
AT1G30755	AT5G66480	0.42646455086605767	turquoise	turquoise		3.28908124408455	1.46982155384248
AT1G30755	AT5G66790	0.42653169525665835	turquoise	turquoise		3.28908124408455	1.57160996970432
AT1G30755	AT5G67310	0.4036503044198098	turquoise	turquoise		3.28908124408455	3.56664784214298
AT1G30755	AT5G67340	0.4211514348878317	turquoise	turquoise		3.28908124408455	2.86785289076323
AT1G31540	AT1G28380	0.4013062188819953	turquoise	turquoise		1.16857599339351	1.50484067572599
AT1G31540	AT1G29690	0.42436097195821987	turquoise	turquoise		1.16857599339351	1.76658863248922
AT1G31540	AT3G11820	0.4065904669684076	turquoise	turquoise		1.16857599339351	2.12884249111616
AT1G32920	AT1G19770	0.4016193537435049	turquoise	turquoise		1.3995026139015	0.227603437422154
AT1G32920	AT2G30020	0.40007827537306556	turquoise	turquoise		1.3995026139015	1.26985989624039
AT1G32920	AT3G10930	0.4149797587154172	turquoise	turquoise		1.3995026139015	1.29691831786191
AT1G32920	AT3G57530	0.4413418236845289	turquoise	turquoise		1.3995026139015	1.14996819763545
AT1G32920	AT4G17490	0.40238125187636087	turquoise	turquoise		1.3995026139015	1.78960321573141
AT1G32920	AT4G24570	0.4118038555985333	turquoise	turquoise		1.3995026139015	1.43115593572101
AT1G32920	AT4G33920	0.42266330866118246	turquoise	turquoise		1.3995026139015	1.30519840694106
AT1G32920	AT4G36500	0.4007148063529735	turquoise	turquoise		1.3995026139015	2.16157282827728
AT1G32920	AT5G05300	0.4129608232448539	turquoise	turquoise		1.3995026139015	2.92932342982814
AT1G32920	AT5G11140	0.4028687088385926	turquoise	turquoise		1.3995026139015	2.55355903214477
AT1G32920	AT5G47850	0.41436156316154965	turquoise	turquoise		1.3995026139015	0.975194285818362
AT1G32920	AT5G51190	0.4004860718452598	turquoise	turquoise		1.3995026139015	1.65662643094166
AT1G32928	AT1G58420	0.40703133253426	turquoise	turquoise		0.834720365328891	1.64869439804818
AT1G32928	AT1G67470	0.4022273051456722	turquoise	turquoise		0.834720365328891	1.604584153976
AT1G32928	AT3G57530	0.41114411993258315	turquoise	turquoise		0.834720365328891	1.14996819763545
AT1G32928	AT4G33920	0.4152180744213906	turquoise	turquoise		0.834720365328891	1.30519840694106
AT1G32928	AT4G36500	0.40205542811004424	turquoise	turquoise		0.834720365328891	2.16157282827728
AT1G32960	AT1G07000	0.4230431136229211	turquoise	turquoise		3.03502710620019	3.08298427906217
AT1G32960	AT1G22280	0.41178817037229215	turquoise	turquoise		3.03502710620019	1.59183408564961
AT1G32960	AT1G30755	0.4360055392740186	turquoise	turquoise		3.03502710620019	3.28908124408455
AT1G32960	AT1G55450	0.40286279538316877	turquoise	turquoise		3.03502710620019	3.16783252109763
AT1G32960	AT1G61560	0.4158406785017093	turquoise	turquoise		3.03502710620019	4.24921541481615
AT1G32960	AT2G23320	0.40462806014646446	turquoise	turquoise		3.03502710620019	2.50165698868664
AT1G32960	AT4G23190	0.4004274954348711	turquoise	turquoise		3.03502710620019	3.44164309170778
AT1G32960	AT4G33050	0.4111634877318466	turquoise	turquoise		3.03502710620019	3.81878579601829
AT1G32960	AT4G38550	0.40679113017334345	turquoise	turquoise		3.03502710620019	2.04864520702235
AT1G32960	AT5G61210	0.41145247186931583	turquoise	turquoise		3.03502710620019	1.74519194714091
AT1G32960	AT5G65600	0.4019792989414157	turquoise	turquoise		3.03502710620019	4.82436583941746
AT1G33590	AT1G07000	0.40493816442874986	turquoise	turquoise		2.17362647164011	3.08298427906217
AT1G33590	AT1G30755	0.43596048988630115	turquoise	turquoise		2.17362647164011	3.28908124408455
AT1G33590	AT2G13790	0.40334630874476185	turquoise	turquoise		2.17362647164011	2.08183401930694
AT1G33590	AT2G46430	0.40175147915077075	turquoise	turquoise		2.17362647164011	2.94431213202112
AT1G33590	AT4G33050	0.40566573481919205	turquoise	turquoise		2.17362647164011	3.81878579601829
AT1G33590	AT4G38550	0.4094342879358441	turquoise	turquoise		2.17362647164011	2.04864520702235
AT1G33590	AT5G25930	0.4004945855226299	turquoise	turquoise		2.17362647164011	3.91024412556205
AT1G34750	AT3G26500	0.4110606608294803	blue	turquoise		1.02398894386855	3.26042471815726
AT1G35210	AT2G40140	0.4017145199225087	turquoise	turquoise		2.87376332897582	2.1344022465481
AT1G35210	AT3G57530	0.43622779866210215	turquoise	turquoise		2.87376332897582	1.14996819763545
AT1G35210	AT4G33920	0.4214546355660635	turquoise	turquoise		2.87376332897582	1.30519840694106
AT1G35210	AT4G36500	0.4052822286282378	turquoise	turquoise		2.87376332897582	2.16157282827728
AT1G35210	AT5G05300	0.4157083279942787	turquoise	turquoise		2.87376332897582	2.92932342982814
AT1G35210	AT5G11140	0.40667552502356796	turquoise	turquoise		2.87376332897582	2.55355903214477
AT1G35210	AT5G47850	0.4124818850354118	turquoise	turquoise		2.87376332897582	0.975194285818362
AT1G36622	AT1G30755	0.4228612274097735	turquoise	turquoise		3.45991236570518	3.28908124408455
AT1G36622	AT3G26500	0.4070150722008825	turquoise	turquoise		3.45991236570518	3.26042471815726
AT1G36622	AT4G33050	0.4060105255001283	turquoise	turquoise		3.45991236570518	3.81878579601829
AT1G36622	AT4G38550	0.4055318959983295	turquoise	turquoise		3.45991236570518	2.04864520702235
AT1G36640	AT1G30755	0.40340680285758485	turquoise	turquoise		2.89826328483695	3.28908124408455
AT1G42980	AT1G28380	0.40180475483101197	turquoise	turquoise		3.20903917185532	1.50484067572599
AT1G42980	AT1G29690	0.4063026692372278	turquoise	turquoise		3.20903917185532	1.76658863248922
AT1G42990	AT1G01560	0.40482126580416644	turquoise	turquoise		2.35525587529478	3.62466039288573
AT1G42990	AT1G02400	0.4069809611176639	turquoise	turquoise		2.35525587529478	2.99906308574681
AT1G42990	AT1G05675	0.4003898098816436	turquoise	turquoise		2.35525587529478	4.76998816109569
AT1G42990	AT1G13210	0.4081627385192365	turquoise	turquoise		2.35525587529478	2.27396446190773
AT1G42990	AT1G24150	0.41056884230612795	turquoise	turquoise		2.35525587529478	1.93149480750768
AT1G42990	AT1G28380	0.40969931865470494	turquoise	turquoise		2.35525587529478	1.50484067572599
AT1G42990	AT1G29690	0.4073308825192327	turquoise	turquoise		2.35525587529478	1.76658863248922
AT1G42990	AT1G56060	0.4054047167151443	turquoise	turquoise		2.35525587529478	3.02886194311564
AT1G42990	AT1G71520	0.41021859896710644	turquoise	turquoise		2.35525587529478	3.55819618999592
AT1G42990	AT1G78410	0.40344624025294706	turquoise	turquoise		2.35525587529478	4.73471041099495
AT1G42990	AT2G19130	0.4046514137965961	turquoise	turquoise		2.35525587529478	1.58629344366456
AT1G42990	AT2G20960	0.40100812225494487	turquoise	turquoise		2.35525587529478	1.69245745071528
AT1G42990	AT2G29110	0.404233786858876	turquoise	turquoise		2.35525587529478	2.62074939207173
AT1G42990	AT2G37940	0.40695507858565466	turquoise	turquoise		2.35525587529478	2.44095775911208
AT1G42990	AT3G11820	0.4173332499099115	turquoise	turquoise		2.35525587529478	2.12884249111616
AT1G42990	AT3G12910	0.4123238359975534	turquoise	turquoise		2.35525587529478	5.36066367171994
AT1G42990	AT3G13433	0.40321435619033297	turquoise	turquoise		2.35525587529478	2.47322996126615
AT1G42990	AT3G14225	0.40175939858187343	turquoise	turquoise		2.35525587529478	3.08404385233805
AT1G42990	AT3G17700	0.40062783733490975	turquoise	turquoise		2.35525587529478	1.79370776910772
AT1G42990	AT4G01010	0.405949457124738	turquoise	turquoise		2.35525587529478	2.36968245847347
AT1G42990	AT4G14370	0.40195801408979354	turquoise	turquoise		2.35525587529478	2.00065736908852
AT1G42990	AT4G34390	0.4016123225894945	turquoise	turquoise		2.35525587529478	1.05672546899276
AT1G42990	AT5G13190	0.4037096328856993	turquoise	turquoise		2.35525587529478	1.37500347027219
AT1G42990	AT5G37490	0.40539971012948756	turquoise	turquoise		2.35525587529478	3.59961125568529
AT1G42990	AT5G41100	0.4061668472437068	turquoise	turquoise		2.35525587529478	1.61180406494883
AT1G42990	AT5G46080	0.40141389667716854	turquoise	turquoise		2.35525587529478	2.87670776875143
AT1G43000	AT1G29690	0.4410422052061953	turquoise	turquoise		3.87249599598507	1.76658863248922
AT1G43000	AT2G20960	0.4011219709337254	turquoise	turquoise		3.87249599598507	1.69245745071528
AT1G43000	AT2G40095	0.4045873925025235	turquoise	turquoise		3.87249599598507	2.70875591052856
AT1G43000	AT3G57530	0.4097838587547972	turquoise	turquoise		3.87249599598507	1.14996819763545
AT1G43000	AT4G17230	0.41215942916427095	turquoise	turquoise		3.87249599598507	1.12524094150562
AT1G43000	AT5G15870	0.40381457880892535	turquoise	turquoise		3.87249599598507	1.6170695164677
AT1G43000	AT5G26030	0.4030060133167969	turquoise	turquoise		3.87249599598507	1.66086874236101
AT1G43000	AT5G66675	0.40506984131995766	turquoise	turquoise		3.87249599598507	1.03118369662801
AT1G47890	AT3G26500	0.4001147817753037	turquoise	turquoise		4.44026881574494	3.26042471815726
AT1G49000	AT1G30755	0.4254947839397875	turquoise	turquoise		3.96368246091895	3.28908124408455
AT1G49000	AT3G26500	0.4199478878002652	turquoise	turquoise		3.96368246091895	3.26042471815726
AT1G49000	AT4G08850	0.40207020262844834	turquoise	turquoise		3.96368246091895	1.80379827234043
AT1G49000	AT4G33050	0.4041378994059032	turquoise	turquoise		3.96368246091895	3.81878579601829
AT1G50740	AT1G02400	0.4041150161957293	turquoise	turquoise		1.62520689734698	2.99906308574681
AT1G50740	AT1G28380	0.42439442812946215	turquoise	turquoise		1.62520689734698	1.50484067572599
AT1G50740	AT1G29690	0.42684417240897526	turquoise	turquoise		1.62520689734698	1.76658863248922
AT1G50740	AT2G20960	0.40940315377988673	turquoise	turquoise		1.62520689734698	1.69245745071528
AT1G50740	AT2G28830	0.4144281945340882	turquoise	turquoise		1.62520689734698	0.491946899284531
AT1G50740	AT2G37940	0.41130257553556027	turquoise	turquoise		1.62520689734698	2.44095775911208
AT1G50740	AT3G11820	0.41372689341533825	turquoise	turquoise		1.62520689734698	2.12884249111616
AT1G50740	AT3G21070	0.40670983795998666	turquoise	turquoise		1.62520689734698	1.35822709036642
AT1G50740	AT4G30090	0.4022652892346411	turquoise	turquoise		1.62520689734698	0.0282282260099951
AT1G50740	AT4G39640	0.4002003989582859	turquoise	turquoise		1.62520689734698	1.93855418869173
AT1G50740	AT5G66640	0.4017474767660405	turquoise	turquoise		1.62520689734698	2.22924017911261
AT1G50750	AT3G57530	0.45407594825213676	turquoise	turquoise		1.47624010353441	1.14996819763545
AT1G50750	AT4G17230	0.4098248755693598	turquoise	turquoise		1.47624010353441	1.12524094150562
AT1G50750	AT4G33920	0.42063290613178383	turquoise	turquoise		1.47624010353441	1.30519840694106
AT1G50750	AT5G66675	0.4283681185402589	turquoise	turquoise		1.47624010353441	1.03118369662801
AT1G51620	AT1G07000	0.4111805434549284	turquoise	turquoise		1.38499200434799	3.08298427906217
AT1G51620	AT1G18390	0.4007954498808872	turquoise	turquoise		1.38499200434799	2.94578911391036
AT1G51620	AT1G22280	0.4143221747661084	turquoise	turquoise		1.38499200434799	1.59183408564961
AT1G51620	AT1G30755	0.43731138644279927	turquoise	turquoise		1.38499200434799	3.28908124408455
AT1G51620	AT1G61360	0.40489596242185977	turquoise	turquoise		1.38499200434799	2.92730198918192
AT1G51620	AT2G23320	0.40692380267889494	turquoise	turquoise		1.38499200434799	2.50165698868664
AT1G51620	AT4G23190	0.4080524739525169	turquoise	turquoise		1.38499200434799	3.44164309170778
AT1G51620	AT4G33050	0.4153020976604593	turquoise	turquoise		1.38499200434799	3.81878579601829
AT1G51620	AT4G38550	0.42787068787600674	turquoise	turquoise		1.38499200434799	2.04864520702235
AT1G51620	AT4G39830	0.40298130869962046	turquoise	turquoise		1.38499200434799	3.0048368503446
AT1G51700	AT1G29690	0.41572609202991073	turquoise	turquoise		1.00815875918198	1.76658863248922
AT1G51700	AT3G52400	0.4149639037100993	turquoise	turquoise		1.00815875918198	2.53268189844468
AT1G51700	AT3G57530	0.4322018505867323	turquoise	turquoise		1.00815875918198	1.14996819763545
AT1G51700	AT4G33920	0.40905919891232756	turquoise	turquoise		1.00815875918198	1.30519840694106
AT1G51700	AT5G15870	0.4071500726652612	turquoise	turquoise		1.00815875918198	1.6170695164677
AT1G51700	AT5G66675	0.4140364342157314	turquoise	turquoise		1.00815875918198	1.03118369662801
AT1G51820	AT1G30755	0.43125946535058274	turquoise	turquoise		1.57659572243971	3.28908124408455
AT1G51820	AT1G61360	0.40469414865494363	turquoise	turquoise		1.57659572243971	2.92730198918192
AT1G51820	AT3G26500	0.4128741308693458	turquoise	turquoise		1.57659572243971	3.26042471815726
AT1G51820	AT4G23190	0.4070220828021911	turquoise	turquoise		1.57659572243971	3.44164309170778
AT1G51820	AT4G33050	0.4129871930894753	turquoise	turquoise		1.57659572243971	3.81878579601829
AT1G51820	AT4G38550	0.4183085191571692	turquoise	turquoise		1.57659572243971	2.04864520702235
AT1G51820	AT4G39830	0.40185914729676353	turquoise	turquoise		1.57659572243971	3.0048368503446
AT1G51820	AT5G48540	0.40243943121222653	turquoise	turquoise		1.57659572243971	3.4642567964377
AT1G51913	AT1G30755	0.4114124581534368	turquoise	turquoise		4.19523231546302	3.28908124408455
AT1G51913	AT3G26500	0.4106104200361771	turquoise	turquoise		4.19523231546302	3.26042471815726
AT1G51915	AT1G07000	0.4247294708257095	turquoise	turquoise		3.39765767560369	3.08298427906217
AT1G51915	AT1G22280	0.4132446411854058	turquoise	turquoise		3.39765767560369	1.59183408564961
AT1G51915	AT1G30755	0.41562960933768445	turquoise	turquoise		3.39765767560369	3.28908124408455
AT1G51915	AT1G55450	0.4086190817464188	turquoise	turquoise		3.39765767560369	3.16783252109763
AT1G51915	AT2G23320	0.4224514723535667	turquoise	turquoise		3.39765767560369	2.50165698868664
AT1G51915	AT4G38550	0.41401532516072603	turquoise	turquoise		3.39765767560369	2.04864520702235
AT1G51915	AT5G61210	0.405310705281216	turquoise	turquoise		3.39765767560369	1.74519194714091
AT1G53080	AT1G02400	0.4160718791094901	turquoise	turquoise		1.76268718251356	2.99906308574681
AT1G53080	AT1G28380	0.41702156343111935	turquoise	turquoise		1.76268718251356	1.50484067572599
AT1G53080	AT1G29690	0.4082707011568456	turquoise	turquoise		1.76268718251356	1.76658863248922
AT1G53080	AT2G31865	0.41499184285145757	turquoise	turquoise		1.76268718251356	2.07752359201292
AT1G53080	AT2G37940	0.41938976237371844	turquoise	turquoise		1.76268718251356	2.44095775911208
AT1G53080	AT3G11820	0.4273932748855125	turquoise	turquoise		1.76268718251356	2.12884249111616
AT1G53080	AT4G39640	0.4061106479812511	turquoise	turquoise		1.76268718251356	1.93855418869173
AT1G53080	AT5G61210	0.4005755082626857	turquoise	turquoise		1.76268718251356	1.74519194714091
AT1G53625	AT1G07000	0.4245529060419911	turquoise	turquoise		3.29049669685659	3.08298427906217
AT1G53625	AT1G22280	0.41670015482939415	turquoise	turquoise		3.29049669685659	1.59183408564961
AT1G53625	AT1G30755	0.41147425215838385	turquoise	turquoise		3.29049669685659	3.28908124408455
AT1G53625	AT1G55450	0.40589181284724335	turquoise	turquoise		3.29049669685659	3.16783252109763
AT1G53625	AT2G23320	0.42065619997573916	turquoise	turquoise		3.29049669685659	2.50165698868664
AT1G53625	AT4G38550	0.4123445497381461	turquoise	turquoise		3.29049669685659	2.04864520702235
AT1G53625	AT5G61210	0.40740493030250113	turquoise	turquoise		3.29049669685659	1.74519194714091
AT1G55450	AT1G02400	0.4192963367392896	turquoise	turquoise		3.16783252109763	2.99906308574681
AT1G55450	AT1G03370	0.4128017370242251	turquoise	turquoise		3.16783252109763	1.80126314443775
AT1G55450	AT1G05675	0.40622663959282246	turquoise	turquoise		3.16783252109763	4.76998816109569
AT1G55450	AT1G07000	0.43643585932282947	turquoise	turquoise		3.16783252109763	3.08298427906217
AT1G55450	AT1G09932	0.4126704553989108	turquoise	turquoise		3.16783252109763	3.37439603174819
AT1G55450	AT1G14370	0.42360017185846893	turquoise	turquoise		3.16783252109763	1.65603223759713
AT1G55450	AT1G14540	0.40222555947073896	turquoise	turquoise		3.16783252109763	3.52197541424859
AT1G55450	AT1G16090	0.4157566085616043	turquoise	turquoise		3.16783252109763	3.36978943869951
AT1G55450	AT1G16670	0.42261643462831383	turquoise	turquoise		3.16783252109763	2.01661273190067
AT1G55450	AT1G18390	0.4068204672536507	turquoise	turquoise		3.16783252109763	2.94578911391036
AT1G55450	AT1G18570	0.4214821236639673	turquoise	turquoise		3.16783252109763	4.60287649981078
AT1G55450	AT1G19020	0.4059931598977945	turquoise	turquoise		3.16783252109763	3.88971117182044
AT1G55450	AT1G19320	0.4018412772407957	turquoise	turquoise		3.16783252109763	0.971467946946525
AT1G55450	AT1G21100	0.4053362240968379	turquoise	turquoise		3.16783252109763	2.89526613630603
AT1G55450	AT1G21110	0.42975978278354116	turquoise	turquoise		3.16783252109763	4.43916552023326
AT1G55450	AT1G21120	0.4350049799397896	turquoise	turquoise		3.16783252109763	5.38639955115215
AT1G55450	AT1G21130	0.4168906802818562	turquoise	turquoise		3.16783252109763	3.02171961529617
AT1G55450	AT1G22280	0.4317561300441559	turquoise	turquoise		3.16783252109763	1.59183408564961
AT1G55450	AT1G23840	0.4070201183269912	turquoise	turquoise		3.16783252109763	2.566000758532
AT1G55450	AT1G30755	0.4175353926630424	turquoise	turquoise		3.16783252109763	3.28908124408455
AT1G55450	AT1G32960	0.40286279538316877	turquoise	turquoise		3.16783252109763	3.03502710620019
AT1G55450	AT1G51915	0.4086190817464188	turquoise	turquoise		3.16783252109763	3.39765767560369
AT1G55450	AT1G53625	0.40589181284724335	turquoise	turquoise		3.16783252109763	3.29049669685659
AT1G55450	AT1G58225	0.42058724898205	turquoise	turquoise		3.16783252109763	2.76689744713795
AT1G55450	AT1G61360	0.4016919660794917	turquoise	turquoise		3.16783252109763	2.92730198918192
AT1G55450	AT1G61560	0.42485275049976645	turquoise	turquoise		3.16783252109763	4.24921541481615
AT1G55450	AT1G62300	0.41255349141098374	turquoise	turquoise		3.16783252109763	3.23866706625605
AT1G55450	AT1G64610	0.4008583085298484	turquoise	turquoise		3.16783252109763	2.69230024854191
AT1G55450	AT1G68690	0.4102765087173049	turquoise	turquoise		3.16783252109763	1.91992165117549
AT1G55450	AT1G74330	0.41937664003265207	turquoise	turquoise		3.16783252109763	2.19016050015449
AT1G55450	AT1G74650	0.42751608525923757	turquoise	turquoise		3.16783252109763	2.86431108770921
AT1G55450	AT1G76070	0.4025299431994047	turquoise	turquoise		3.16783252109763	2.37769269672858
AT1G55450	AT1G76970	0.4018649568010104	turquoise	turquoise		3.16783252109763	2.35668735229583
AT1G55450	AT1G79680	0.42587554328302774	turquoise	turquoise		3.16783252109763	5.35724658729315
AT1G55450	AT2G13800	0.42671309702930504	turquoise	turquoise		3.16783252109763	1.49930133234153
AT1G55450	AT2G15040	0.41665284642419764	turquoise	turquoise		3.16783252109763	2.06013550976082
AT1G55450	AT2G15042	0.4218418298080832	turquoise	turquoise		3.16783252109763	2.06374944380292
AT1G55450	AT2G15390	0.42719903204508486	turquoise	turquoise		3.16783252109763	3.32363803827214
AT1G55450	AT2G23320	0.4265734585056248	turquoise	turquoise		3.16783252109763	2.50165698868664
AT1G55450	AT2G23680	0.4200645816353251	turquoise	turquoise		3.16783252109763	2.14534247346099
AT1G55450	AT2G24165	0.4177660139822346	turquoise	turquoise		3.16783252109763	1.02840277555797
AT1G55450	AT2G29100	0.4255409054045084	turquoise	turquoise		3.16783252109763	2.79121051431072
AT1G55450	AT2G31865	0.415639568537925	turquoise	turquoise		3.16783252109763	2.07752359201292
AT1G55450	AT2G32800	0.4115067711038161	turquoise	turquoise		3.16783252109763	1.20609391460819
AT1G55450	AT2G33710	0.41441476370923275	turquoise	turquoise		3.16783252109763	3.82502244049114
AT1G55450	AT2G35930	0.4005168242786553	turquoise	turquoise		3.16783252109763	3.31727471173349
AT1G55450	AT2G36690	0.40492802293311164	turquoise	turquoise		3.16783252109763	1.27858603617193
AT1G55450	AT2G37940	0.42082912154343893	turquoise	turquoise		3.16783252109763	2.44095775911208
AT1G55450	AT2G40180	0.4174021377263751	turquoise	turquoise		3.16783252109763	3.22666705399973
AT1G55450	AT2G40740	0.41235226250052853	turquoise	turquoise		3.16783252109763	2.98749613556736
AT1G55450	AT2G41100	0.4240481486111919	turquoise	turquoise		3.16783252109763	2.96389450681093
AT1G55450	AT2G44490	0.4214813453893025	turquoise	turquoise		3.16783252109763	2.10990605316516
AT1G55450	AT3G09830	0.4296327477179494	turquoise	turquoise		3.16783252109763	2.18466311911167
AT1G55450	AT3G10720	0.4201384735112317	turquoise	turquoise		3.16783252109763	1.05016067779282
AT1G55450	AT3G11820	0.41052526295298714	turquoise	turquoise		3.16783252109763	2.12884249111616
AT1G55450	AT3G11840	0.4119068722637836	turquoise	turquoise		3.16783252109763	3.75124435866918
AT1G55450	AT3G14225	0.41118311017053677	turquoise	turquoise		3.16783252109763	3.08404385233805
AT1G55450	AT3G15518	0.4270128150340806	turquoise	turquoise		3.16783252109763	3.60696828405315
AT1G55450	AT3G16030	0.4112551387682803	turquoise	turquoise		3.16783252109763	2.13972624036699
AT1G55450	AT3G25610	0.4280346413875464	turquoise	turquoise		3.16783252109763	3.55422027491228
AT1G55450	AT3G26680	0.4169738691729259	turquoise	turquoise		3.16783252109763	2.03862747486272
AT1G55450	AT3G26910	0.4281729826008157	turquoise	turquoise		3.16783252109763	3.00267704307048
AT1G55450	AT3G26980	0.42538026964640413	turquoise	turquoise		3.16783252109763	2.14110826870903
AT1G55450	AT3G28580	0.4004279066723722	turquoise	turquoise		3.16783252109763	4.44818669005367
AT1G55450	AT3G28890	0.40137053663380573	turquoise	turquoise		3.16783252109763	2.79215585448859
AT1G55450	AT3G46110	0.4224187899203835	turquoise	turquoise		3.16783252109763	1.70815904679195
AT1G55450	AT3G47090	0.42039145695012475	turquoise	turquoise		3.16783252109763	2.31979227578694
AT1G55450	AT3G47820	0.4231566846857682	turquoise	turquoise		3.16783252109763	2.32396237329802
AT1G55450	AT3G48630	0.42745170858320336	turquoise	turquoise		3.16783252109763	3.01419598266372
AT1G55450	AT3G50760	0.4251668195635053	turquoise	turquoise		3.16783252109763	1.71762698049466
